X1,X2,geodist,sor,shared.otu
AK03_C1_19,COM01_C1_18,NA,NA,NA
AK03_C1_19,COM01_ew1,NA,NA,NA
AK03_C1_19,DSZ01_C1_01,NA,NA,NA
AK03_C1_19,DSZ01_C1_02,NA,NA,NA
AK03_C1_19,DSZ01_C1_03,NA,NA,NA
AK03_C1_19,DSZ01_C1_06,NA,NA,NA
AK03_C1_19,DSZ01_C1_08,NA,NA,NA
AK03_C1_19,DSZ01_C1_10,NA,NA,NA
AK03_C1_19,DSZ01_ew,NA,NA,NA
AK03_C1_19,GG01_C1_0,NA,NA,NA
AK03_C1_19,GG01_C1_02,NA,NA,NA
AK03_C1_19,GG01_C1_06,NA,NA,NA
AK03_C1_19,GG01_C1_13,NA,NA,NA
AK03_C1_19,GG01_C1_19,NA,NA,NA
AK03_C1_19,GJ01_C1_01,NA,NA,NA
AK03_C1_19,GJ01_C1_05,NA,NA,NA
AK03_C1_19,GJ01_C1_11,NA,NA,NA
AK03_C1_19,GJ01_C1_15,NA,NA,NA
AK03_C1_19,GJ01_C1_17,NA,NA,NA
AK03_C1_19,GJ01_C1_18,NA,NA,NA
AK03_C1_19,GJ01_C1_ew01,NA,NA,NA
AK03_C1_19,LGH03_C4_01,NA,NA,NA
AK03_C1_19,LGH03_C4_02,NA,NA,NA
AK03_C1_19,LGH03_C4_03,NA,NA,NA
AK03_C1_19,LGH03_C4_04,NA,NA,NA
AK03_C1_19,LGH03_C4_06,NA,NA,NA
AK03_C1_19,LGH03_C4_10,NA,NA,NA
AK03_C1_19,LGH03_C4_14,NA,NA,NA
AK03_C1_19,LGH03_C4_18,NA,NA,NA
AK03_C1_19,LGH03_C4_30,NA,NA,NA
AK03_C1_19,LGH03_C4_34,NA,NA,NA
AK03_C1_19,LGH03_C4_40,NA,NA,NA
AK03_C1_19,LGH03_C4_ew,NA,NA,NA
AK03_C1_19,PA01_C1_01,NA,NA,NA
AK03_C1_19,PA01_C1_05,NA,NA,NA
AK03_C1_19,PA01_C1_09,NA,NA,NA
AK03_C1_19,PA01_C1_12,NA,NA,NA
AK03_C1_19,PA01_C1_13,NA,NA,NA
AK03_C1_19,PA01_C1_15,NA,NA,NA
AK03_C1_19,PA01_C1_16,NA,NA,NA
AK03_C1_19,PA01_C1_18,NA,NA,NA
AK03_C1_19,PA02_C1_01,NA,NA,NA
AK03_C1_19,PA02_C1_04,NA,NA,NA
AK03_C1_19,PA02_C1_07,NA,NA,NA
AK03_C1_19,PA02_C1_11,NA,NA,NA
AK03_C1_19,PA02_C1_14,NA,NA,NA
AK03_C1_19,PA02_C1_16,NA,NA,NA
AK03_C1_19,PA02_C1_ew,NA,NA,NA
AK03_C1_19,QK01_C1_01,NA,NA,NA
AK03_C1_19,QK01_C1_04,NA,NA,NA
AK03_C1_19,QK01_C1_08,NA,NA,NA
AK03_C1_19,QK01_C1_12,NA,NA,NA
AK03_C1_19,QK01_C1_13,NA,NA,NA
AK03_C1_19,QK01_C1_14,NA,NA,NA
AK03_C1_19,QK01_C1_ew,NA,NA,NA
AK03_C1_19,SH01_C2_04,NA,NA,NA
AK03_C1_19,SH01_C2_07,NA,NA,NA
AK03_C1_19,SH01_C2_12,NA,NA,NA
AK03_C1_19,SH01_C2_17,NA,NA,NA
AK03_C1_19,SH01_C2_19,NA,NA,NA
AK03_C1_19,SH01_ew01,NA,NA,NA
AK03_C1_19,SI02_C1_02,NA,NA,NA
AK03_C1_19,SI02_C1_05,NA,NA,NA
AK03_C1_19,SI02_C1_08,NA,NA,NA
AK03_C1_19,SI02_C1_12,NA,NA,NA
AK03_C1_19,SI02_C1_19,NA,NA,NA
AK03_C1_19,SI02_C1_23,NA,NA,NA
AK03_C1_19,SI02_C1_ew01,NA,NA,NA
AK03_C1_19,SM22_C1_01,NA,NA,NA
AK03_C1_19,SM22_C1_06,NA,NA,NA
AK03_C1_19,SM22_C1_09,NA,NA,NA
AK03_C1_19,SM22_C1_14,NA,NA,NA
AK03_C1_19,SM22_C1_16,NA,NA,NA
AK03_C1_19,SM22_C1_ew,NA,NA,NA
AK03_C1_19,SYNH02_C11_01,NA,NA,NA
AK03_C1_19,SYNH02_C11_02,NA,NA,NA
AK03_C1_19,SYNH02_C11_03,NA,NA,NA
AK03_C1_19,SYNH02_C11_04,NA,NA,NA
AK03_C1_19,SYNH02_C11_05,NA,NA,NA
AK03_C1_19,SYNH02_C11_06,NA,NA,NA
AK03_C1_19,SYNH02_C11_07,NA,NA,NA
AK03_C1_19,SYNH02_C11_08,NA,NA,NA
AK03_C1_19,SYNH02_C11_09,NA,NA,NA
AK03_C1_19,SYNH02_C11_10,NA,NA,NA
AK03_C1_19,SYNH02_C16_01,NA,NA,NA
AK03_C1_19,SYNH02_C4_01,NA,NA,NA
AK03_C1_19,SYNH02_C4_03,NA,NA,NA
AK03_C1_19,SYNH02_C4_05,NA,NA,NA
AK03_C1_19,SYNH02_C4_06,NA,NA,NA
AK03_C1_19,SYNH02_C4_07,NA,NA,NA
AK03_C1_19,SYNH02_C4_08,NA,NA,NA
AK03_C1_19,SYNH02_C4_09,NA,NA,NA
AK03_C1_19,SYNH02_C4_10,NA,NA,NA
AK03_C1_19,SYNH02_C4_14,NA,NA,NA
AK03_C1_19,SYNH02_C4_18,NA,NA,NA
AK03_C1_19,SYNH02_C4_22,NA,NA,NA
AK03_C1_19,SYNH02_ew,NA,NA,NA
AK03_C1_19,TA01_C1_01,NA,NA,NA
AK03_C1_19,TA01_C1_04,NA,NA,NA
AK03_C1_19,TA01_C1_11,NA,NA,NA
AK03_C1_19,TA01_C1_15,NA,NA,NA
AK03_C1_19,TA01_C1_ew,NA,NA,NA
AK03_C1_19,TA03_C1_ew,NA,NA,NA
AK03_C1_ew,AR01_C1_01,NA,NA,NA
AK03_C1_ew,AR01_C1_02,NA,NA,NA
AK03_C1_ew,AR01_C1_05,NA,NA,NA
AK03_C1_ew,AR01_C1_09,NA,NA,NA
AK03_C1_ew,AR01_C1_13,NA,NA,NA
AK03_C1_ew,AR01_C1_17,NA,NA,NA
AK03_C1_ew,AR01_C1_18,NA,NA,NA
AK03_C1_ew,AR01_C1_19,NA,NA,NA
AK03_C1_ew,AR01_C1_22,NA,NA,NA
AK03_C1_ew,AR01_C1_ew,NA,NA,NA
AK03_C1_ew,COM01_C1_01,NA,NA,NA
AK03_C1_ew,COM01_C1_02,NA,NA,NA
AK03_C1_ew,COM01_C1_04,NA,NA,NA
AK03_C1_ew,COM01_C1_05,NA,NA,NA
AK03_C1_ew,COM01_C1_08,NA,NA,NA
AK03_C1_ew,COM01_C1_11,NA,NA,NA
AK03_C1_ew,COM01_C1_14,NA,NA,NA
AK03_C1_ew,COM01_C1_15,NA,NA,NA
AK03_C1_ew,COM01_C1_17,NA,NA,NA
AK03_C1_ew,COM01_C1_18,NA,NA,NA
AK03_C1_ew,COM01_ew1,NA,NA,NA
AK03_C1_ew,DSZ01_C1_01,NA,NA,NA
AK03_C1_ew,DSZ01_C1_02,NA,NA,NA
AK03_C1_ew,DSZ01_C1_03,NA,NA,NA
AK03_C1_ew,DSZ01_C1_06,NA,NA,NA
AK03_C1_ew,DSZ01_C1_08,NA,NA,NA
AK03_C1_ew,DSZ01_C1_10,NA,NA,NA
AK03_C1_ew,DSZ01_ew,NA,NA,NA
AK03_C1_ew,GG01_C1_0,NA,NA,NA
AK03_C1_ew,GG01_C1_02,NA,NA,NA
AK03_C1_ew,GG01_C1_06,NA,NA,NA
AK03_C1_ew,GG01_C1_13,NA,NA,NA
AK03_C1_ew,GG01_C1_19,NA,NA,NA
AK03_C1_ew,GJ01_C1_01,NA,NA,NA
AK03_C1_ew,GJ01_C1_05,NA,NA,NA
AK03_C1_ew,GJ01_C1_11,NA,NA,NA
AK03_C1_ew,GJ01_C1_15,NA,NA,NA
AK03_C1_ew,GJ01_C1_17,NA,NA,NA
AK03_C1_ew,GJ01_C1_18,NA,NA,NA
AK03_C1_ew,GJ01_C1_ew01,NA,NA,NA
AK03_C1_ew,LGH03_C4_01,NA,NA,NA
AK03_C1_ew,LGH03_C4_02,NA,NA,NA
AK03_C1_ew,LGH03_C4_03,NA,NA,NA
AK03_C1_ew,LGH03_C4_04,NA,NA,NA
AK03_C1_ew,LGH03_C4_06,NA,NA,NA
AK03_C1_ew,LGH03_C4_10,NA,NA,NA
AK03_C1_ew,LGH03_C4_14,NA,NA,NA
AK03_C1_ew,LGH03_C4_18,NA,NA,NA
AK03_C1_ew,LGH03_C4_30,NA,NA,NA
AK03_C1_ew,LGH03_C4_34,NA,NA,NA
AK03_C1_ew,LGH03_C4_40,NA,NA,NA
AK03_C1_ew,LGH03_C4_ew,NA,NA,NA
AK03_C1_ew,PA01_C1_01,NA,NA,NA
AK03_C1_ew,PA01_C1_05,NA,NA,NA
AK03_C1_ew,PA01_C1_09,NA,NA,NA
AK03_C1_ew,PA01_C1_12,NA,NA,NA
AK03_C1_ew,PA01_C1_13,NA,NA,NA
AK03_C1_ew,PA01_C1_15,NA,NA,NA
AK03_C1_ew,PA01_C1_16,NA,NA,NA
AK03_C1_ew,PA01_C1_18,NA,NA,NA
AK03_C1_ew,PA02_C1_01,NA,NA,NA
AK03_C1_ew,PA02_C1_04,NA,NA,NA
AK03_C1_ew,PA02_C1_07,NA,NA,NA
AK03_C1_ew,PA02_C1_11,NA,NA,NA
AK03_C1_ew,PA02_C1_14,NA,NA,NA
AK03_C1_ew,PA02_C1_16,NA,NA,NA
AK03_C1_ew,PA02_C1_ew,NA,NA,NA
AK03_C1_ew,QK01_C1_01,NA,NA,NA
AK03_C1_ew,QK01_C1_04,NA,NA,NA
AK03_C1_ew,QK01_C1_08,NA,NA,NA
AK03_C1_ew,QK01_C1_12,NA,NA,NA
AK03_C1_ew,QK01_C1_13,NA,NA,NA
AK03_C1_ew,QK01_C1_14,NA,NA,NA
AK03_C1_ew,QK01_C1_ew,NA,NA,NA
AK03_C1_ew,SH01_C2_04,NA,NA,NA
AK03_C1_ew,SH01_C2_07,NA,NA,NA
AK03_C1_ew,SH01_C2_12,NA,NA,NA
AK03_C1_ew,SH01_C2_17,NA,NA,NA
AK03_C1_ew,SH01_C2_19,NA,NA,NA
AK03_C1_ew,SH01_ew01,NA,NA,NA
AK03_C1_ew,SI02_C1_02,NA,NA,NA
AK03_C1_ew,SI02_C1_05,NA,NA,NA
AK03_C1_ew,SI02_C1_08,NA,NA,NA
AK03_C1_ew,SI02_C1_12,NA,NA,NA
AK03_C1_ew,SI02_C1_19,NA,NA,NA
AK03_C1_ew,SI02_C1_23,NA,NA,NA
AK03_C1_ew,SI02_C1_ew01,NA,NA,NA
AK03_C1_ew,SM22_C1_01,NA,NA,NA
AK03_C1_ew,SM22_C1_06,NA,NA,NA
AK03_C1_ew,SM22_C1_09,NA,NA,NA
AK03_C1_ew,SM22_C1_14,NA,NA,NA
AK03_C1_ew,SM22_C1_16,NA,NA,NA
AK03_C1_ew,SM22_C1_ew,NA,NA,NA
AK03_C1_ew,SYNH02_C11_01,NA,NA,NA
AK03_C1_ew,SYNH02_C11_02,NA,NA,NA
AK03_C1_ew,SYNH02_C11_03,NA,NA,NA
AK03_C1_ew,SYNH02_C11_04,NA,NA,NA
AK03_C1_ew,SYNH02_C11_05,NA,NA,NA
AK03_C1_ew,SYNH02_C11_06,NA,NA,NA
AK03_C1_ew,SYNH02_C11_07,NA,NA,NA
AK03_C1_ew,SYNH02_C11_08,NA,NA,NA
AK03_C1_ew,SYNH02_C11_09,NA,NA,NA
AK03_C1_ew,SYNH02_C11_10,NA,NA,NA
AK03_C1_ew,SYNH02_C16_01,NA,NA,NA
AK03_C1_ew,SYNH02_C4_01,NA,NA,NA
AK03_C1_ew,SYNH02_C4_03,NA,NA,NA
AK03_C1_ew,SYNH02_C4_05,NA,NA,NA
AK03_C1_ew,SYNH02_C4_06,NA,NA,NA
AK03_C1_ew,SYNH02_C4_07,NA,NA,NA
AK03_C1_ew,SYNH02_C4_08,NA,NA,NA
AK03_C1_ew,SYNH02_C4_09,NA,NA,NA
AK03_C1_ew,SYNH02_C4_10,NA,NA,NA
AK03_C1_ew,SYNH02_C4_14,NA,NA,NA
AK03_C1_ew,SYNH02_C4_18,NA,NA,NA
AK03_C1_ew,SYNH02_C4_22,NA,NA,NA
AK03_C1_ew,SYNH02_ew,NA,NA,NA
AK03_C1_ew,TA01_C1_01,NA,NA,NA
AK03_C1_ew,TA01_C1_04,NA,NA,NA
AK03_C1_ew,TA01_C1_11,NA,NA,NA
AK03_C1_ew,TA01_C1_15,NA,NA,NA
AK03_C1_ew,TA01_C1_ew,NA,NA,NA
AK03_C1_ew,TA03_C1_ew,NA,NA,NA
AR01_C1_01,AR01_C1_02,3.00E-05,0.432249976,29.60786364
AR01_C1_01,AR01_C1_05,0.00012,0.376308633,25.11903455
AR01_C1_01,AR01_C1_09,0.00024,0.330095006,21.93337422
AR01_C1_01,AR01_C1_13,0.00036,0.381678535,25.68932893
AR01_C1_01,AR01_C1_17,0.00048,0.307638122,19.75121131
AR01_C1_01,AR01_C1_18,0.00051,0.307636155,19.09706188
AR01_C1_01,AR01_C1_19,0.00054,0.28223039,17.63047704
AR01_C1_01,AR01_C1_22,0.00064,0.355712784,23.44691046
AR01_C1_01,AR01_C1_ew,0.000655,0.327424837,21.79499211
AR01_C1_01,COM01_C1_01,NA,NA,NA
AR01_C1_01,COM01_C1_02,NA,NA,NA
AR01_C1_01,COM01_C1_04,NA,NA,NA
AR01_C1_01,COM01_C1_05,NA,NA,NA
AR01_C1_01,COM01_C1_08,NA,NA,NA
AR01_C1_01,COM01_C1_11,NA,NA,NA
AR01_C1_01,COM01_C1_14,NA,NA,NA
AR01_C1_01,COM01_C1_15,NA,NA,NA
AR01_C1_01,COM01_C1_17,NA,NA,NA
AR01_C1_01,COM01_C1_18,NA,NA,NA
AR01_C1_01,COM01_ew1,NA,NA,NA
AR01_C1_01,DSZ01_C1_01,NA,NA,NA
AR01_C1_01,DSZ01_C1_02,NA,NA,NA
AR01_C1_01,DSZ01_C1_03,NA,NA,NA
AR01_C1_01,DSZ01_C1_06,NA,NA,NA
AR01_C1_01,DSZ01_C1_08,NA,NA,NA
AR01_C1_01,DSZ01_C1_10,NA,NA,NA
AR01_C1_01,DSZ01_ew,NA,NA,NA
AR01_C1_01,GG01_C1_0,NA,NA,NA
AR01_C1_01,GG01_C1_02,NA,NA,NA
AR01_C1_01,GG01_C1_06,NA,NA,NA
AR01_C1_01,GG01_C1_13,NA,NA,NA
AR01_C1_01,GG01_C1_19,NA,NA,NA
AR01_C1_01,GJ01_C1_01,NA,NA,NA
AR01_C1_01,GJ01_C1_05,NA,NA,NA
AR01_C1_01,GJ01_C1_11,NA,NA,NA
AR01_C1_01,GJ01_C1_15,NA,NA,NA
AR01_C1_01,GJ01_C1_17,NA,NA,NA
AR01_C1_01,GJ01_C1_18,NA,NA,NA
AR01_C1_01,GJ01_C1_ew01,NA,NA,NA
AR01_C1_01,LGH03_C4_01,NA,NA,NA
AR01_C1_01,LGH03_C4_02,NA,NA,NA
AR01_C1_01,LGH03_C4_03,NA,NA,NA
AR01_C1_01,LGH03_C4_04,NA,NA,NA
AR01_C1_01,LGH03_C4_06,NA,NA,NA
AR01_C1_01,LGH03_C4_10,NA,NA,NA
AR01_C1_01,LGH03_C4_14,NA,NA,NA
AR01_C1_01,LGH03_C4_18,NA,NA,NA
AR01_C1_01,LGH03_C4_30,NA,NA,NA
AR01_C1_01,LGH03_C4_34,NA,NA,NA
AR01_C1_01,LGH03_C4_40,NA,NA,NA
AR01_C1_01,LGH03_C4_ew,NA,NA,NA
AR01_C1_01,PA01_C1_01,NA,NA,NA
AR01_C1_01,PA01_C1_05,NA,NA,NA
AR01_C1_01,PA01_C1_09,NA,NA,NA
AR01_C1_01,PA01_C1_12,NA,NA,NA
AR01_C1_01,PA01_C1_13,NA,NA,NA
AR01_C1_01,PA01_C1_15,NA,NA,NA
AR01_C1_01,PA01_C1_16,NA,NA,NA
AR01_C1_01,PA01_C1_18,NA,NA,NA
AR01_C1_01,PA02_C1_01,NA,NA,NA
AR01_C1_01,PA02_C1_04,NA,NA,NA
AR01_C1_01,PA02_C1_07,NA,NA,NA
AR01_C1_01,PA02_C1_11,NA,NA,NA
AR01_C1_01,PA02_C1_14,NA,NA,NA
AR01_C1_01,PA02_C1_16,NA,NA,NA
AR01_C1_01,PA02_C1_ew,NA,NA,NA
AR01_C1_01,QK01_C1_01,NA,NA,NA
AR01_C1_01,QK01_C1_04,NA,NA,NA
AR01_C1_01,QK01_C1_08,NA,NA,NA
AR01_C1_01,QK01_C1_12,NA,NA,NA
AR01_C1_01,QK01_C1_13,NA,NA,NA
AR01_C1_01,QK01_C1_14,NA,NA,NA
AR01_C1_01,QK01_C1_ew,NA,NA,NA
AR01_C1_01,SH01_C2_04,NA,NA,NA
AR01_C1_01,SH01_C2_07,NA,NA,NA
AR01_C1_01,SH01_C2_12,NA,NA,NA
AR01_C1_01,SH01_C2_17,NA,NA,NA
AR01_C1_01,SH01_C2_19,NA,NA,NA
AR01_C1_01,SH01_ew01,NA,NA,NA
AR01_C1_01,SI02_C1_02,NA,NA,NA
AR01_C1_01,SI02_C1_05,NA,NA,NA
AR01_C1_01,SI02_C1_08,NA,NA,NA
AR01_C1_01,SI02_C1_12,NA,NA,NA
AR01_C1_01,SI02_C1_19,NA,NA,NA
AR01_C1_01,SI02_C1_23,NA,NA,NA
AR01_C1_01,SI02_C1_ew01,NA,NA,NA
AR01_C1_01,SM22_C1_01,NA,NA,NA
AR01_C1_01,SM22_C1_06,NA,NA,NA
AR01_C1_01,SM22_C1_09,NA,NA,NA
AR01_C1_01,SM22_C1_14,NA,NA,NA
AR01_C1_01,SM22_C1_16,NA,NA,NA
AR01_C1_01,SM22_C1_ew,NA,NA,NA
AR01_C1_01,SYNH02_C11_01,NA,NA,NA
AR01_C1_01,SYNH02_C11_02,NA,NA,NA
AR01_C1_01,SYNH02_C11_03,NA,NA,NA
AR01_C1_01,SYNH02_C11_04,NA,NA,NA
AR01_C1_01,SYNH02_C11_05,NA,NA,NA
AR01_C1_01,SYNH02_C11_06,NA,NA,NA
AR01_C1_01,SYNH02_C11_07,NA,NA,NA
AR01_C1_01,SYNH02_C11_08,NA,NA,NA
AR01_C1_01,SYNH02_C11_09,NA,NA,NA
AR01_C1_01,SYNH02_C11_10,NA,NA,NA
AR01_C1_01,SYNH02_C16_01,NA,NA,NA
AR01_C1_01,SYNH02_C4_01,NA,NA,NA
AR01_C1_01,SYNH02_C4_03,NA,NA,NA
AR01_C1_01,SYNH02_C4_05,NA,NA,NA
AR01_C1_01,SYNH02_C4_06,NA,NA,NA
AR01_C1_01,SYNH02_C4_07,NA,NA,NA
AR01_C1_01,SYNH02_C4_08,NA,NA,NA
AR01_C1_01,SYNH02_C4_09,NA,NA,NA
AR01_C1_01,SYNH02_C4_10,NA,NA,NA
AR01_C1_01,SYNH02_C4_14,NA,NA,NA
AR01_C1_01,SYNH02_C4_18,NA,NA,NA
AR01_C1_01,SYNH02_C4_22,NA,NA,NA
AR01_C1_01,SYNH02_ew,NA,NA,NA
AR01_C1_01,TA01_C1_01,NA,NA,NA
AR01_C1_01,TA01_C1_04,NA,NA,NA
AR01_C1_01,TA01_C1_11,NA,NA,NA
AR01_C1_01,TA01_C1_15,NA,NA,NA
AR01_C1_01,TA01_C1_ew,NA,NA,NA
AR01_C1_01,TA03_C1_ew,NA,NA,NA
AR01_C1_02,AR01_C1_05,9.00E-05,0.358859492,24.23000663
AR01_C1_02,AR01_C1_09,0.00021,0.312052322,21.55605578
AR01_C1_02,AR01_C1_13,0.00033,0.418145848,28.4987832
AR01_C1_02,AR01_C1_17,0.00045,0.366085721,23.77270422
AR01_C1_02,AR01_C1_18,0.00048,0.396421445,25.89784429
AR01_C1_02,AR01_C1_19,0.00051,0.35414095,23.06514583
AR01_C1_02,AR01_C1_22,0.00061,0.402626825,27.89915612
AR01_C1_02,AR01_C1_ew,0.000625,0.357228173,24.17186083
AR01_C1_02,COM01_C1_01,NA,NA,NA
AR01_C1_02,COM01_C1_02,NA,NA,NA
AR01_C1_02,COM01_C1_04,NA,NA,NA
AR01_C1_02,COM01_C1_05,NA,NA,NA
AR01_C1_02,COM01_C1_08,NA,NA,NA
AR01_C1_02,COM01_C1_11,NA,NA,NA
AR01_C1_02,COM01_C1_14,NA,NA,NA
AR01_C1_02,COM01_C1_15,NA,NA,NA
AR01_C1_02,COM01_C1_17,NA,NA,NA
AR01_C1_02,COM01_C1_18,NA,NA,NA
AR01_C1_02,COM01_ew1,NA,NA,NA
AR01_C1_02,DSZ01_C1_01,NA,NA,NA
AR01_C1_02,DSZ01_C1_02,NA,NA,NA
AR01_C1_02,DSZ01_C1_03,NA,NA,NA
AR01_C1_02,DSZ01_C1_06,NA,NA,NA
AR01_C1_02,DSZ01_C1_08,NA,NA,NA
AR01_C1_02,DSZ01_C1_10,NA,NA,NA
AR01_C1_02,DSZ01_ew,NA,NA,NA
AR01_C1_02,GG01_C1_0,NA,NA,NA
AR01_C1_02,GG01_C1_02,NA,NA,NA
AR01_C1_02,GG01_C1_06,NA,NA,NA
AR01_C1_02,GG01_C1_13,NA,NA,NA
AR01_C1_02,GG01_C1_19,NA,NA,NA
AR01_C1_02,GJ01_C1_01,NA,NA,NA
AR01_C1_02,GJ01_C1_05,NA,NA,NA
AR01_C1_02,GJ01_C1_11,NA,NA,NA
AR01_C1_02,GJ01_C1_15,NA,NA,NA
AR01_C1_02,GJ01_C1_17,NA,NA,NA
AR01_C1_02,GJ01_C1_18,NA,NA,NA
AR01_C1_02,GJ01_C1_ew01,NA,NA,NA
AR01_C1_02,LGH03_C4_01,NA,NA,NA
AR01_C1_02,LGH03_C4_02,NA,NA,NA
AR01_C1_02,LGH03_C4_03,NA,NA,NA
AR01_C1_02,LGH03_C4_04,NA,NA,NA
AR01_C1_02,LGH03_C4_06,NA,NA,NA
AR01_C1_02,LGH03_C4_10,NA,NA,NA
AR01_C1_02,LGH03_C4_14,NA,NA,NA
AR01_C1_02,LGH03_C4_18,NA,NA,NA
AR01_C1_02,LGH03_C4_30,NA,NA,NA
AR01_C1_02,LGH03_C4_34,NA,NA,NA
AR01_C1_02,LGH03_C4_40,NA,NA,NA
AR01_C1_02,LGH03_C4_ew,NA,NA,NA
AR01_C1_02,PA01_C1_01,NA,NA,NA
AR01_C1_02,PA01_C1_05,NA,NA,NA
AR01_C1_02,PA01_C1_09,NA,NA,NA
AR01_C1_02,PA01_C1_12,NA,NA,NA
AR01_C1_02,PA01_C1_13,NA,NA,NA
AR01_C1_02,PA01_C1_15,NA,NA,NA
AR01_C1_02,PA01_C1_16,NA,NA,NA
AR01_C1_02,PA01_C1_18,NA,NA,NA
AR01_C1_02,PA02_C1_01,NA,NA,NA
AR01_C1_02,PA02_C1_04,NA,NA,NA
AR01_C1_02,PA02_C1_07,NA,NA,NA
AR01_C1_02,PA02_C1_11,NA,NA,NA
AR01_C1_02,PA02_C1_14,NA,NA,NA
AR01_C1_02,PA02_C1_16,NA,NA,NA
AR01_C1_02,PA02_C1_ew,NA,NA,NA
AR01_C1_02,QK01_C1_01,NA,NA,NA
AR01_C1_02,QK01_C1_04,NA,NA,NA
AR01_C1_02,QK01_C1_08,NA,NA,NA
AR01_C1_02,QK01_C1_12,NA,NA,NA
AR01_C1_02,QK01_C1_13,NA,NA,NA
AR01_C1_02,QK01_C1_14,NA,NA,NA
AR01_C1_02,QK01_C1_ew,NA,NA,NA
AR01_C1_02,SH01_C2_04,NA,NA,NA
AR01_C1_02,SH01_C2_07,NA,NA,NA
AR01_C1_02,SH01_C2_12,NA,NA,NA
AR01_C1_02,SH01_C2_17,NA,NA,NA
AR01_C1_02,SH01_C2_19,NA,NA,NA
AR01_C1_02,SH01_ew01,NA,NA,NA
AR01_C1_02,SI02_C1_02,NA,NA,NA
AR01_C1_02,SI02_C1_05,NA,NA,NA
AR01_C1_02,SI02_C1_08,NA,NA,NA
AR01_C1_02,SI02_C1_12,NA,NA,NA
AR01_C1_02,SI02_C1_19,NA,NA,NA
AR01_C1_02,SI02_C1_23,NA,NA,NA
AR01_C1_02,SI02_C1_ew01,NA,NA,NA
AR01_C1_02,SM22_C1_01,NA,NA,NA
AR01_C1_02,SM22_C1_06,NA,NA,NA
AR01_C1_02,SM22_C1_09,NA,NA,NA
AR01_C1_02,SM22_C1_14,NA,NA,NA
AR01_C1_02,SM22_C1_16,NA,NA,NA
AR01_C1_02,SM22_C1_ew,NA,NA,NA
AR01_C1_02,SYNH02_C11_01,NA,NA,NA
AR01_C1_02,SYNH02_C11_02,NA,NA,NA
AR01_C1_02,SYNH02_C11_03,NA,NA,NA
AR01_C1_02,SYNH02_C11_04,NA,NA,NA
AR01_C1_02,SYNH02_C11_05,NA,NA,NA
AR01_C1_02,SYNH02_C11_06,NA,NA,NA
AR01_C1_02,SYNH02_C11_07,NA,NA,NA
AR01_C1_02,SYNH02_C11_08,NA,NA,NA
AR01_C1_02,SYNH02_C11_09,NA,NA,NA
AR01_C1_02,SYNH02_C11_10,NA,NA,NA
AR01_C1_02,SYNH02_C16_01,NA,NA,NA
AR01_C1_02,SYNH02_C4_01,NA,NA,NA
AR01_C1_02,SYNH02_C4_03,NA,NA,NA
AR01_C1_02,SYNH02_C4_05,NA,NA,NA
AR01_C1_02,SYNH02_C4_06,NA,NA,NA
AR01_C1_02,SYNH02_C4_07,NA,NA,NA
AR01_C1_02,SYNH02_C4_08,NA,NA,NA
AR01_C1_02,SYNH02_C4_09,NA,NA,NA
AR01_C1_02,SYNH02_C4_10,NA,NA,NA
AR01_C1_02,SYNH02_C4_14,NA,NA,NA
AR01_C1_02,SYNH02_C4_18,NA,NA,NA
AR01_C1_02,SYNH02_C4_22,NA,NA,NA
AR01_C1_02,SYNH02_ew,NA,NA,NA
AR01_C1_02,TA01_C1_01,NA,NA,NA
AR01_C1_02,TA01_C1_04,NA,NA,NA
AR01_C1_02,TA01_C1_11,NA,NA,NA
AR01_C1_02,TA01_C1_15,NA,NA,NA
AR01_C1_02,TA01_C1_ew,NA,NA,NA
AR01_C1_02,TA03_C1_ew,NA,NA,NA
AR01_C1_05,AR01_C1_09,0.00012,0.372593714,26.07567783
AR01_C1_05,AR01_C1_13,0.00024,0.396536304,28.21023602
AR01_C1_05,AR01_C1_17,0.00036,0.30792625,20.11314462
AR01_C1_05,AR01_C1_18,0.00039,0.331456257,20.86643917
AR01_C1_05,AR01_C1_19,0.00042,0.320018364,20.00246943
AR01_C1_05,AR01_C1_22,0.00052,0.364527298,24.68895838
AR01_C1_05,AR01_C1_ew,0.000535,0.377586735,25.74977234
AR01_C1_05,COM01_C1_01,NA,NA,NA
AR01_C1_05,COM01_C1_02,NA,NA,NA
AR01_C1_05,COM01_C1_04,NA,NA,NA
AR01_C1_05,COM01_C1_05,NA,NA,NA
AR01_C1_05,COM01_C1_08,NA,NA,NA
AR01_C1_05,COM01_C1_11,NA,NA,NA
AR01_C1_05,COM01_C1_14,NA,NA,NA
AR01_C1_05,COM01_C1_15,NA,NA,NA
AR01_C1_05,COM01_C1_17,NA,NA,NA
AR01_C1_05,COM01_C1_18,NA,NA,NA
AR01_C1_05,COM01_ew1,NA,NA,NA
AR01_C1_05,DSZ01_C1_01,NA,NA,NA
AR01_C1_05,DSZ01_C1_02,NA,NA,NA
AR01_C1_05,DSZ01_C1_03,NA,NA,NA
AR01_C1_05,DSZ01_C1_06,NA,NA,NA
AR01_C1_05,DSZ01_C1_08,NA,NA,NA
AR01_C1_05,DSZ01_C1_10,NA,NA,NA
AR01_C1_05,DSZ01_ew,NA,NA,NA
AR01_C1_05,GG01_C1_0,NA,NA,NA
AR01_C1_05,GG01_C1_02,NA,NA,NA
